nuts3,constraints,lon,lat
UKD41,drainage; soil_moisture; gdd,-2.4675093933482968,53.69268961027655
UKD42,soil_moisture,-3.029217996588076,53.817820883230354
UKD44,drainage; soil_moisture; gdd,-2.738111276939762,54.01379611400798
UKD45,drainage; soil_moisture; gdd,-2.5879555240071594,53.85402350050918
UKD46,drainage; soil_moisture; gdd,-2.246888470195659,53.782070412160486
UKD73,soil_moisture,-3.0038722385320673,53.549437479873085
UKE22,gdd,-1.4197295010823632,54.19050489911195
UKE32,drainage; soil_moisture; gdd,-1.5506074586918255,53.40440110865046
UKE41,drainage; soil_moisture; gdd,-1.8545985033682315,53.844719583508294
UKE44,drainage; soil_moisture; gdd,-1.8621378149133263,53.67162735316701
UKE45,drainage,-1.4116300734211242,53.660734300675685
UKF12,drainage,-1.3872740080509394,53.22663961857189
UKF13,soil_moisture; gdd,-1.670360994757109,53.12066076771586
UKJ21,soil_depth,-0.1338168967188932,50.844493002393314
UKJ26,drainage,-0.19178964125200026,51.232128429526426
UKJ28,drainage,-0.2693961107152256,51.01034188496553
UKK30,soil_depth; soil_moisture,-4.8353595848700035,50.40354460428309
UKK41,soil_depth; soil_moisture,-4.118592539595472,50.39193380266967
UKK42,soil_depth; soil_moisture,-3.554168362258641,50.442060602574976
UKK43,soil_depth; soil_moisture,-3.8100856150447573,50.760621649189595
UKL11,soil_moisture,-4.375169159633337,53.28749151197118
UKL12,soil_depth; soil_moisture; gdd,-4.021413693538202,52.89271305244024
UKL13,soil_depth; soil_moisture; gdd,-3.5725414945277945,53.11788127121
UKL14,soil_depth; soil_moisture,-4.33661065632528,51.99972384090167
UKL15,soil_depth; soil_moisture; gdd,-3.4201638682267888,51.66931136910844
UKL16,soil_depth; soil_moisture; gdd,-3.1653448605033874,51.68848551219864
UKL17,soil_depth; soil_moisture,-3.6898840986986694,51.63649320711855
UKL18,soil_moisture,-4.052456808448632,51.6431413712877
UKL21,soil_depth,-2.8892026122733134,51.731770631680575
UKL22,soil_moisture,-3.3411979393963183,51.46515683262399
UKL24,soil_depth; soil_moisture; gdd,-3.4097397775979714,52.323786998161495
UKM50,soil_moisture; gdd,-2.620131605214418,57.238519757483715
UKM61,drainage; acidity; soil_moisture; sandy_texture; om_peat; gdd,-4.5562923062683724,58.03478646201121
UKM62,acidity; soil_moisture; sandy_texture; gdd,-3.9756733761685292,57.30013775021105
UKM63,slope; drainage; acidity; soil_moisture; om_peat; gdd,-5.525563609575827,56.56226492250769
UKM64,drainage; acidity; soil_moisture; om_peat; gdd,-6.859778694014879,57.920682313276046
UKM65,drainage; soil_moisture; gdd,-3.047377288620996,59.02459529339858
UKM66,soil_moisture; gdd,-1.2559448163286564,60.37815079558809
UKM71,gdd,-2.921436486249086,56.7181306066052
UKM72,gdd,-3.1933849245145067,56.220523346956874
UKM73,gdd,-2.8544891218438484,55.90322087889634
UKM75,gdd,-3.2886496609985625,55.924408004708155
UKM76,gdd,-3.797802529996135,55.9954290823496
UKM77,gdd,-3.976472926794849,56.471604993101664
UKM78,gdd,-3.5745620678291075,55.884299222587444
UKM81,gdd,-4.557906023856921,56.048612136488
UKM83,gdd,-4.543735656108305,55.833967287608
UKM84,gdd,-3.948236131811573,55.87495141495394
UKM91,gdd,-2.7885179643877667,55.57612092010987
UKM92,gdd,-3.9630030613493608,55.077688489988304
UKM93,gdd,-4.421205268220343,55.54723352077432
UKM94,gdd,-4.68898379855773,55.26730256229286
UKM95,gdd,-3.8105289695839075,55.61277691430807
UKN10,gdd,-7.360248453771116,54.82031870605022
UKN11,gdd,-6.791847326223437,54.621528837384076
UKN12,gdd,-6.591467402710665,55.06037474141166
UKN15,gdd,-6.1046618341500105,54.87502654308454
UKN16,gdd,-7.503615786189273,54.442205886187246
